;opi_id;tag;subtag;opinion_unit;review_id;rating
5158;5158;;;Very helpful;3094511998;5
5159;5159;;;I use this every day to ensure my sons safety before playing outside;3094511998;5
5160;5160;;;Very helpful;3093531470;5
5161;5161;;;This has been very helpful during fire season;3093531470;5
5162;5162;;;Good info;3093394921;5
5163;5163;;;Given the horrible smoke in Seattle , I 've been using this app quite a bit .;3093394921;5
5164;5164;;;Love it !;3092967071;5
5165;5165;;;Works great !;3092967071;5
5166;5166;;;Air visual;3092865016;5
5167;5167;;;Easy to use , good for my home location , checking remote locations and also pre - vacation check ins on air quality !;3092865016;5
5168;5168;;;Love this app ! Scientifically based . Very useful !;3092730116;5
5169;5169;;;I love this app !;3092730116;5
5170;5170;;;If you explore it you ’ll see it has some really wonderful information that helps you understand air - quality and how it ’s affected by the winds .;3092730116;5
5171;5171;;;I use this app to predict the likelihood of bad air - quality in my area and was able to make travel arrangements that were supported by staying in clean air .;3092730116;5
5172;5172;;;A real lifesaver !;3092730116;5
5173;5173;;;Great UI;3092195302;5
5174;5174;;;Good data source;3092195302;5
5175;5175;;;Love this app !;3091918923;5
5176;5176;;;We live where there are wildfires every year that strongly effect our air quality .;3091918923;5
5177;5177;;;This app has been so helpful in validating what we already know ( its suuuuuuper smoky ) and it also helps us know what to expect with the 7 Day Forecast feature .;3091918923;5
5178;5178;;;Good info;3091542829;5
5179;5179;;;News sources do n’t have this type of information .;3091542829;5
5180;5180;;;This is a good app .;3091542829;5
5181;5181;;;After learning I ’m sensitive to smoke this year .;3091542829;5
5182;5182;;;This is a good app to forecast .;3091542829;5
5183;5183;;;Fantastic;3091359237;5
5184;5184;;;It is amazing how this app has had an impact on our household .   ;3091359237;5
5185;5185;;;I used the app for a year and then with all the fire smoke , decided to purchase a pro .   ;3091359237;5
5186;5186;;;Needless to say , we had no idea of what little air impacts can do to ones health .   ;3091359237;5
5187;5187;;;The Pro decide is a lot of fun and it also is a safety feature .   ;3091359237;5
5188;5188;;;I recommend this product and app to anyone .;3091359237;5
5189;5189;;;Does the job ...;3091042996;5
5190;5190;;;It does what it says it does really well , and is nicely designed and laid out ...;3091042996;5
5191;5191;;;Easy to read;3089539129;5
5192;5192;;;Perfect;3089539129;5
5193;5193;;;Useful information !;3089081411;5
5194;5194;;;Information has always been accurate and that ’s really helpful for planning ahead , keeping air quality in mind .;3089081411;5
5195;5195;;;Thank you !;3088877351;5
5196;5196;;;So nice to be able to access this information so quickly .;3088877351;5
5197;5197;;;Intriguing information;3088697143;5
5198;5198;;;I 've used this for a few months .;3088697143;5
5199;5199;;;No episodes of really bad air in that time;3088697143;5
5200;5200;;;but nice to see good vs moderate   ;3088697143;5
5201;5201;;;There are 3 stations within 4 miles , and their numbers often differ .;3088697143;5
5202;5202;;;But that is not the fault of this app .;3088697143;5
5203;5203;;;Outstanding;3088553038;5
5204;5204;;;This is my go to app for air - quality readings locally and across the country .;3088553038;5
5205;5205;;;With all of the smoke in our area from wildfires , I ’m able to plan my outdoor activities by looking at the projections on the app .;3088553038;5
5206;5206;;;Nice job;3088548468;5
5207;5207;;;Almost no ads and perfectly designed interface !;3088548468;5
5208;5208;;;Really makes checking air quality a breeze .;3088548468;5
5209;5209;;;Thanks !;3088548468;5
5210;5210;;;Good to have in Beijing;3088406208;5
5211;5211;;;Your whole day is decided by how clean or not ...;3088406208;5
5212;5212;;;the air is going to be—;3088406208;5
5213;5213;;;Gives me accurate data;3087984563;5
5214;5214;;;I have breathing issues .;3087984563;5
5215;5215;;;We tend to get smoky summers from first fires and I rely   on this app to help me plan when is safe to go out .;3087984563;5
5216;5216;;;Takes rough data and makes it great;3086956872;5
5217;5217;;;One of the best apps I 've seen to date .;3086956872;5
5218;5218;;;Takes the airnow.gov data and puts it into easy to read information .;3086956872;5
5219;5219;;;Neat .;3086956872;5
5220;5220;;;Clean .;3086956872;5
5221;5221;;;And the wind pattern live earth view is absolutely impressive 👌 🏻;3086956872;5
5222;5222;;;Love it !;3086953497;5
5223;5223;;;Very useful !;3086953497;5
5224;5224;;;Fresh air coming;3086483496;5
5225;5225;;;This is a really nice little app .;3086483496;5
5226;5226;;;Gives me a good idea of the risk breathing “;3086483496;5
5227;5227;;;good ole Montana air;3086483496;5
5228;5228;;;” .   ;3086483496;5
5229;5229;;;Time to let the loggers harvest the forest gather than fire .;3086483496;5
5230;5230;;;Easy to use;3086405540;5
5231;5231;;;Very easy to use and understand;3086405540;5
5232;5232;;;Great app !;3085989309;5
5233;5233;;;I got the app because I was concerned about wildfire smoke .;3085989309;5
5234;5234;;;It ’s easy to add and remove locations and gives a 7 day forecast that reports incoming smoke long before the local news did .;3085989309;5
5235;5235;;;Niiiiice;3085749774;5
5236;5236;;;It looks great , it ’s concise yet informative , and it just works .;3085749774;5
5237;5237;;;I ’m into it;3085749774;5
5238;5238;;;Smoky Seattle;3084552302;5
5239;5239;;;We have forest fires to the north east and south this app is great to know when to take a dog for a walk or kids out to play , great app !;3084552302;5
5240;5240;;;Great app !;3083915879;5
5241;5241;;;I could n’t of got through this year without this app .;3083915879;5
5242;5242;;;I was so glad to find it .;3083915879;5
5243;5243;;;I have a cute asthma and I was having a really hard time .;3083915879;5
5244;5244;;;The smoke has been unbelievably hard this year for me .;3083915879;5
5245;5245;;;So kudos to the maker of this app I could n’t of done it without you thank you so much .;3083915879;5
5246;5246;;;Very helpful;3082705217;5
5247;5247;;;Great that there are multiple locations monitored in the city of Delhi .;3082705217;5
5248;5248;;;Helps us to plan around the air quality when deciding on work outs and outdoor play .;3082705217;5
5249;5249;;;Great app .;3082705217;5
5250;5250;;;Helpful app;3082652207;5
5251;5251;;;Nice to be able to get air quality reports , particularly during wildfire season .;3082652207;5
5252;5252;;;I especially like the daily alerts with improving or declining air quality .;3082652207;5
5253;5253;;;Awesome .;3081638498;5
5254;5254;;;Nice layout .;3081638498;5
5255;5255;;;Informative .;3081638498;5
5256;5256;;;Simple .;3081638498;5
5257;5257;;;Trustworthy .;3081638498;5
5258;5258;;;Love this app;3079846912;5
5259;5259;;;With all the fires going on it ’s nice to have this app .;3079846912;5
5260;5260;;;I like the map feature also for traveling and the wind flow data .;3079846912;5
5261;5261;;;Air visual;3079636333;5
5262;5262;;;Wonderful , comprehensive and extremely helpful .;3079636333;5
5263;5263;;;Air Quality Data;3078520926;5
5264;5264;;;Simple design and you have the information you need !;3078520926;5
5265;5265;;;Meganhvan;3078044541;5
5266;5266;;;Thank You .   ;3078044541;5
5267;5267;;;The app works great .;3078044541;5
5268;5268;;;Accurate and helpful;3077846595;5
5269;5269;;;Has definitely helped me determine when I need a mask to deal with the smoke from the fires .;3077846595;5
5270;5270;;;Great App !;3077547047;5
5271;5271;;;Great app for me to use before stepping outside my house to make sure if I need to wear mask or not !;3077547047;5
5272;5272;;;Accurate and easy to use .;3077547047;5
5273;5273;;;Air Visual;3077106049;5
5274;5274;;;Great application;3077106049;5
5275;5275;;;Perfect for my lungs;3075650147;5
5276;5276;;;I have a lung condition and need to be aware of air quality .;3075650147;5
5277;5277;;;I have been using this the last two years in August in the PNW .;3075650147;5
5278;5278;;;Great info ! !;3074997725;5
5279;5279;;;Always up to date - and easy to understand;3074997725;5
5280;5280;;;Smokey skies need a rating !;3074913823;5
5281;5281;;;This app has been very helpful to recognize Optimal times for being outdoors and exercising .;3074913823;5
5282;5282;;;We have had many fires in California this summer and the air has reached unhealthy levels often ...;3074913823;5
5283;5283;;;easy , convenient;3074913823;5
5284;5284;;;and you can allow notifications .;3074913823;5
5285;5285;;;Even if you ’re respiratory and cardiac systems are not compromised poor air quality can impact your health ... choose health;3074913823;5
5286;5286;;;App is great but need more cities;3074757469;5
5287;5287;;;These are the additional cities I would like to see to start :   Sterling VA   Walla Walla WA   Irvine California;3074757469;5
5288;5288;;;Oh say can u see !;3074382366;5
5289;5289;;;Well , even if the air is not as clear as we would like , I live a short distance from the Carr fire in northern California , this app really helps to let us know the current air quality as well as the weather .;3074382366;5
5290;5290;;;When I first starting using the app I was unaware of all the GREAT features that were at my fingertips .;3074382366;5
5291;5291;;;Wow , it is like having my own weather station right in our home .;3074382366;5
5292;5292;;;From current weather for this days activities to predicting what we can expect later in the week .;3074382366;5
5293;5293;;;It is a wonderful tool that helps us make plans for all our outdoor activities .;3074382366;5
5294;5294;;;Thank u developers for a wonderful app .;3074382366;5
5295;5295;;;The Ryals family 😁;3074382366;5
5296;5296;;;AirVisual;3074365940;5
5297;5297;;;Great app to know conditions;3074365940;5
5298;5298;;;Awesome apps !;3074116265;5
5299;5299;;;Love this one .;3074116265;5
5300;5300;;;Hopefully I could start contributing data soon !;3074116265;5
5301;5301;;;Very helpful app;3073558776;5
5302;5302;;;So useful , especially when your town is surrounded daily by wildfire smoke .   ;3073558776;5
5303;5303;;;I like that I get to see a forecast in my town;3073558776;5
5304;5304;;;but then I can also quickly scroll down to check out neighboring towns .;3073558776;5
5305;5305;;;Very Useful and Great App;3073174936;5
5306;5306;;;Visually simple and user friendly .;3073174936;5
5307;5307;;;Very useful App .;3073174936;5
5308;5308;;;given the increasing number of wild fires occurring during the dry season .;3073174936;5
5309;5309;;;Would like to see more information displayed on various PM without having to drill down on a particular node .;3073174936;5
5310;5310;;;At the very least , it should display the worst of PMs .;3073174936;5
5311;5311;;;Great app !;3073084787;5
5312;5312;;;I have asthma and have needed to know local air quality due to all the fires in California .;3073084787;5
5313;5313;;;Need to train for upcoming triathlon and this app has helped me let the others know how the air quality is , as well .;3073084787;5
5314;5314;;;Great;3072749175;5
5315;5315;;;App is very helpful;3072749175;5
5316;5316;;;Great App;3070641423;5
5317;5317;;;This has proven to be the most reliable source for accurate and current air quality that I ’ve used .;3070641423;5
5318;5318;;;With all the current wildfires and Unhealthy air , this information is vital for advising family .   ;3070641423;5
5319;5319;;;I ’m really impressed with the map and major cities .;3070641423;5
5320;5320;;;Love AirVisual;3070299708;5
5321;5321;;;Great App .;3070299708;5
5322;5322;;;I use it to plan bike rides .;3070299708;5
5323;5323;;;It also helps with wind velocity , valuable info during rides .;3070299708;5
5324;5324;;;Also , we have a whole house fan , data here helps me determine when to open windows to cool house vs using AC;3070299708;5
5325;5325;;;Helpful when needed;3070017232;5
5326;5326;;;Works well during seasons of varying air quality .;3070017232;5
5327;5327;;;I know when to go out or leave the windows open .   ;3070017232;5
5328;5328;;;It tells me hour - by - hour what to expect , which is useful during fire season .;3070017232;5
5329;5329;;;Particulate tracking - needed with the fires .;3069906355;5
5330;5330;;;California is burning .   ;3069906355;5
5331;5331;;;Good to know when I can exercise without smoking a pack of climate change drought trees .;3069906355;5
5332;5332;;;Aqi at it best;3069402086;5
5333;5333;;;Air Quality Index readings at their best , I like app notifications at a glance of the current readings and by zip code .     ;3069402086;5
5334;5334;;;Also , nice to know why I ’m feeling poorly and when to spend more time under filtered air indoors as needed .    ;3069402086;5
5335;5335;;;Thank you Air Visual .;3069402086;5
5336;5336;;;Denver Colorado;3069076751;5
5337;5337;;;Do n’t go to Denver Colorado .;3069076751;5
5338;5338;;;The fires are bad and they are getting California smoke also .;3069076751;5
5339;5339;;;Could n’t even see the foothills and we were staying with our son in Westminster;3069076751;5
5340;5340;;;I wish I would of had this app before we planned to be in Colorado for a whole month .;3069076751;5
5341;5341;;;Love this app;3069076751;5
5342;5342;;;👍 🏼;3068624262;5
5343;5343;;;Great way to stay up - to - date in the air quality , especially during fire season .;3068624262;5
5344;5344;;;Fabulous !;3068503589;5
5345;5345;;;Best thing for people with breathing issues !;3068503589;5
5346;5346;;;Awesome;3066542976;5
5347;5347;;;Upon moving out of the USA this app has made it safer for my children ( prone to respiratory issues ) to go outside !;3066542976;5
5348;5348;;;It is easy to use and the updates are great - letting us know when to go out and when to stay in !;3066542976;5
5349;5349;;;Thanks soooooo much;3066025704;5
5350;5350;;;Thanks soooooo much for creating this app , I will continue using this app;3066025704;5
5351;5351;;;Very helpful;3065795991;5
5352;5352;;;Thanks;3065795991;5
5353;5353;;;Awesome;3064945176;5
5354;5354;;;Love this app !;3064945176;5
5355;5355;;;Especially right now living in Oregon with all the fires .;3064945176;5
5356;5356;;;Can really help folks stay healthy;3064862474;5
5357;5357;;;Great app;3064862474;5
5358;5358;;;but remember these are mostly volunteer placed sensors so I try to sample multiple locations around my home to see what the air quality trend is .;3064862474;5
5359;5359;;;Effective;3064758185;5
5360;5360;;;Always updated with the most accurate air quality information .;3064758185;5
5361;5361;;;Easy and useful;3064269595;5
5362;5362;;;Very easy to use , quick , and seems to be accurate .;3064269595;5
5363;5363;;;So helpful;3063971340;5
5364;5364;;;Appreciate this app knowing it ’s always up to date .;3063971340;5
5365;5365;;;Essencial app for living;3060532881;5
5366;5366;;;I am korea .;3060532881;5
5367;5367;;;one of the worst air quality contry in the world .;3060532881;5
5368;5368;;;Local weather agency always lies about air condition .;3060532881;5
5369;5369;;;This app is life saver for my family;3060532881;5
5370;5370;;;💪 🏻;3056079074;5
5371;5371;;;If your outdoor active this app is great and a must have .;3056079074;5
5372;5372;;;Good Data .;3054927447;5
5373;5373;;;Informative app that helps us plan our day when there is smoke in the air from wild fires .;3054927447;5
5374;5374;;;I like this app !;3054873251;5
5375;5375;;;This app provides accurate information which I deeply appreciate .;3054873251;5
5376;5376;;;Other USA apps often just paint a rosy inaccurate picture .;3054873251;5
5377;5377;;;I also look at air quality in other cities here and all over the world .;3054873251;5
5378;5378;;;Important to me .;3054873251;5
5379;5379;;;Asthma runs in my family .;3054873251;5
5380;5380;;;Breath is life .;3054873251;5
5381;5381;;;Thank you .;3054873251;5
5382;5382;;;To the point;3052104031;5
5383;5383;;;Considering we ’re having California fires all around us this is a very good app , recommended to my doctor he was impressed 👍 🏻;3052104031;5
5384;5384;;;Essential App;3052041196;5
5385;5385;;;This is an essential app for people living in or traveling to places that have challenging air quality .;3052041196;5
5386;5386;;;I live in Hanoi Vietnam .;3052041196;5
5387;5387;;;After using this app I bought two home units .;3052041196;5
5388;5388;;;One for outside and one for inside so that I could get a local comparison .;3052041196;5
5389;5389;;;As expected , I now have data that supports keeping doors and windows closed .;3052041196;5
5390;5390;;;The inside air quality drops significantly when the patio door is left open for just 10 minutes .;3052041196;5
5391;5391;;;Reliable and accurate !;3051604865;5
5392;5392;;;This is our “ go to ” for family and at work .;3051604865;5
5393;5393;;;Living in a valley between 2 mountain ranges provides lots of seasonal air quality issues and a this ap allows us to be prepared , for all ages !;3051604865;5
5394;5394;;;Rohit;3050646832;5
5395;5395;;;Excellent App for monitoring air pollution .;3050646832;5
5396;5396;;;Give everyday timely updates .;3050646832;5
5397;5397;;;Helps keeping us healthy;3050646832;5
5398;5398;;;COPD;3050645793;5
5399;5399;;;My wife has COPD .;3050645793;5
5400;5400;;;We use this app all the time to check on air - quality .;3050645793;5
5401;5401;;;If the pollution is too high we know we should not go out with her .;3050645793;5
5402;5402;;;Appreciate but uncertain;3049755300;5
5403;5403;;;I appreciate the local data provided to the app for my location .   ;3049755300;5
5404;5404;;;"However , News reports state that air - quality to be very poor due to smoke from fires ; then when I check the app , it states that air - quality very good .";3049755300;5
5405;5405;;;So I wonder about this discrepancy .;3049755300;5
5406;5406;;;Perfect;3047573668;5
5407;5407;;;"We are an outdoor family ; hiking , camping , biking , kayaking ... and this app has been So helpful during the wildfire season .";3047573668;5
5408;5408;;;And It ’s so easy to use .;3047573668;5
5409;5409;;;I picked it over the others because of how visual it was .;3047573668;5
5410;5410;;;Works on our apple watches too .;3047573668;5
5411;5411;;;Worth getting for sure !;3047573668;5
5412;5412;;;Great app;3046088470;5
5413;5413;;;Does a great job in displaying and predicting air - quality .;3046088470;5
5414;5414;;;Seems right on the mark to me .;3046088470;5
5415;5415;;;Great Air app;3045416111;5
5416;5416;;;I use it daily check it through out the day;3045416111;5
5417;5417;;;Very Useful;3043443176;5
5418;5418;;;Very useful information , especially in times of fires and bad air quality days , such as the ones in California .;3043443176;5
5419;5419;;;Keeping my toddler healthy;3042389428;5
5420;5420;;;I ’ve loved being able to check the moment - to - moment air quality in Bend , Oregon ( and anywhere else we travel to ) to ensure my toddler is breathing easy .;3042389428;5
5421;5421;;;We know to avoid long outdoor playtime when the numbers get too high .;3042389428;5
5422;5422;;;This app is awesome !;3042389428;5
5423;5423;;;Fantastic;3041524332;5
5424;5424;;;This is a fantastic app .;3041524332;5
5425;5425;;;Seemly accurate local information .;3041524332;5
5426;5426;;;Volcano air - quality;3037715201;5
5427;5427;;;I am currently not on island and check the app frequently to see what is going on with the air - quality on the big Island .;3037715201;5
5428;5428;;;Great resource .;3037715201;5
5429;5429;;;Thanks;3037715201;5
5430;5430;;;Very comprehensive;3037513451;5
5431;5431;;;Easy to use !;3037513451;5
5432;5432;;;Love the app since we are perpetually in fire season;3037291577;5
5433;5433;;;I uploaded the app 2 years ago when we started to get really bad air quality due to fires .;3037291577;5
5434;5434;;;We used to open our windows at night and close it up in the morning ,;3037291577;5
5435;5435;;;but if it is smoky that is n’t good .;3037291577;5
5436;5436;;;We now have a heat pump;3037291577;5
5437;5437;;;but prefer to open the windows if the air quality is good .;3037291577;5
5438;5438;;;So this app is great for knowing the current air quality;3037291577;5
5439;5439;;;but the forecast for the next several hours .;3037291577;5
5440;5440;;;Then we can decide to open the windows or turn on the heat pump .;3037291577;5
5441;5441;;;Love it;3036646134;5
5442;5442;;;Simple and easy to use .;3036646134;5
5443;5443;;;It ’s not fancy;3036646134;5
5444;5444;;;but it ’s free and so far is doing what it ’s supposed to , just to tell me air quality .;3036646134;5
5445;5445;;;Pretty good !;3033480827;5
5446;5446;;;Really thankful to have this during fire season !   ;3033480827;5
5447;5447;;;Love how the red notification button shows the air quality number .   ;3033480827;5
5448;5448;;;air qualiy predictions more or less seem fairly accurate .;3033480827;5
5449;5449;;;Helpful;3032245931;5
5450;5450;;;This app helped us on our trip to California .;3032245931;5
5451;5451;;;We checked out air conditions of all of the places that we were considering after it was obvious that Yosemite would n’t work out .;3032245931;5
5452;5452;;;It was easy to use and understand .;3032245931;5
5453;5453;;;Thank you !;3032245931;5
5454;5454;;;One of my favorite apps !;3031966393;5
5455;5455;;;Air Visual is a well thought out and essential app for helping you plan your day if you live in areas with good and not so good air quality .;3031966393;5
5456;5456;;;I ’m in Northern California and because of ALL the fires Air Visual has been extremely helpful in being up to date with our deteriorating air quality .;3031966393;5
5457;5457;;;It also has some fun or interesting features that allow you to get an idea of air quality around the world   ;3031966393;5
5458;5458;;;So right now our air quality is as bad as places in the world where they regularly wear masks .   ;3031966393;5
5459;5459;;;Thank you AirVisual for making this app !;3031966393;5
5460;5460;;;CupertinoLouise;3031794358;5
5461;5461;;;This app helps me plan my outdoor activity , especially during fire season .;3031794358;5
5462;5462;;;Love this App;3031010024;5
5463;5463;;;We are experiencing high - volume of smoke and small particles in the air here in California this year .;3031010024;5
5464;5464;;;This is tragic what is happening to our beautiful state and the people who live here .;3031010024;5
5465;5465;;;This app has helped me understand air quality which I now realize is more important than weather .;3031010024;5
5466;5466;;;It ’s easy to use and has up to date information about places all over the world .   ;3031010024;5
5467;5467;;;Thank you for creating this App !   ;3031010024;5
5468;5468;;;It ’s the best .   ;3031010024;5
5469;5469;;;Michelle;3031010024;5
5470;5470;;;Very helpful and informative;3030238901;5
5471;5471;;;Easy to read information on air quality;3030238901;5
5472;5472;;;Love it;3028128105;5
5473;5473;;;I check it every day !;3028128105;5
5474;5474;;;Great UI !;3028128105;5
5475;5475;;;🔥 🔥 🔥;3027354297;5
5476;5476;;;This app is 🔥;3027354297;5
5477;5477;;;Very up - to - date;3025654834;5
5478;5478;;;It ’s nice to have air quality updates so easily and frequently at the tips of my fingers .;3025654834;5
5479;5479;;;So user friendly;3022307633;5
5480;5480;;;This app has made planning my outdoor activities a breeze !;3022307633;5
5481;5481;;;Thank you .;3022307633;5
5482;5482;;;Very helpful .;3021329728;5
5483;5483;;;Love this app .   ;3021329728;5
5484;5484;;;I can take precautions when traveling to avoid exposure to bad air .;3021329728;5
5485;5485;;;It needs more cities to track;3019187849;5
5486;5486;;;It needs more cities to track;3019187849;5
5487;5487;;;So helpful in Hawaii !;3019005143;5
5488;5488;;;This app is very helpful .   ;3019005143;5
5489;5489;;;Many of our neighbors here on the Big Island have air pollution monitors , and this app always keeps me up - to - date on local air quality as I travel the island .   ;3019005143;5
5490;5490;;;Some days are better than others - depending on the wind .;3019005143;5
5491;5491;;;I am grateful for this app;3014567613;5
5492;5492;;;Since the beginning of the fires it has been smokey .;3014567613;5
5493;5493;;;It had been very helpful to have this app .;3014567613;5
5494;5494;;;I have found it to be accurate and easy tonuse;3014567613;5
5495;5495;;;Appreciated;3013558396;5
5496;5496;;;I am a Avid cyclist with asthma .   ;3013558396;5
5497;5497;;;This   really is a keeper to Check before going out the door .    ;3013558396;5
5498;5498;;;I can anticipate needing my inhaler more than normal or stay inside;3013558396;5
5499;5499;;;Great app;3012280280;5
5500;5500;;;Two thumbs up;3012280280;5
5501;5501;;;Wonderful App and Appliance;3012085679;5
5502;5502;;;Ensuring your air is clean , fresh and healthy is a pleasure with this app and the corresponding Pro appliance .;3012085679;5
5503;5503;;;Both are very user - friendly , high - performing and attractive .;3012085679;5
5504;5504;;;I would highly recommend this to anyone who is concerned about their health .;3012085679;5
5505;5505;;;We have identified key times when are home is filled with CO2 , and have taken remedies to resolve .;3012085679;5
5506;5506;;;Air quality app;3008188590;5
5507;5507;;;Very helpful .   ;3008188590;5
5508;5508;;;Glad to have found it .;3008188590;5
5509;5509;;;AirVisual;3006958196;5
5510;5510;;;Great !;3006958196;5
5511;5511;;;Fezlie;3004207206;5
5512;5512;;;Great app;3004207206;5
5513;5513;;;Smokey Ashland;3001572173;5
5514;5514;;;We ’ve been mired in smoke for over 2 weeks now .;3001572173;5
5515;5515;;;I ’m able to see the air quality plus how the winds are moving the smoke .;3001572173;5
5516;5516;;;Excellent;3001572173;5
5517;5517;;;Fantastic and essential;2999490833;5
5518;5518;;;We ’re surviving wildfires and need accurate , current information quickly .;2999490833;5
5519;5519;;;I use it constantly .;2999490833;5
5520;5520;;;Clean air;2998604734;5
5521;5521;;;Great to know what I ’m breathing when I go out 😊;2998604734;5
5522;5522;;;Dev Foxen;2997897236;5
5523;5523;;;Great app;2997897236;5
5524;5524;;;it ’s really nice to see the air quality during all these fires in summertime;2997897236;5
5525;5525;;;Great app !;2997806464;5
5526;5526;;;AirVisual has tins of great features that allow users to track Air Quality Index in multiple cities as well as review historical data .;2997806464;5
5527;5527;;;Easy to use and very accurate .;2997806464;5
5528;5528;;;Great app for what it does;2993883551;5
5529;5529;;;I live in a valley .   ;2993883551;5
5530;5530;;;We have 4 major forest fires within a 100 miles of each other .;2993883551;5
5531;5531;;;It has socked the valley with smoke .   ;2993883551;5
5532;5532;;;With this app I can see how bad it is outside all around us   and very local     ;2993883551;5
5533;5533;;;So I know if I need to wear my mask   ;2993883551;5
5534;5534;;;The only draw back is it does n’t update some time for hours;2993883551;5
5535;5535;;;but I do n’t know if it ’s the app or the sites   ;2993883551;5
5536;5536;;;For free it ’s worth downloading for sure .;2993883551;5
5537;5537;;;Best Air Quality App I have Found;2993157509;5
5538;5538;;;I have tried several apps for local air quality concerns and this is by far my favorite !;2993157509;5
5539;5539;;;Essential app for fire - prone areas;2992050900;5
5540;5540;;;As a person who does a lot outdoors ( hiking , running , climbing , and Search and Rescue ) , it ’s important to know what the air quality is going to be .;2992050900;5
5541;5541;;;Especially in areas prone to fire , or drift smoke , air quality can change quickly .   ;2992050900;5
5542;5542;;;Having an app that alerts you to unhealthy air conditions helps me be better prepared and safer .;2992050900;5
5543;5543;;;AirVisual does all of that , and it ’s simple to use .;2992050900;5
5544;5544;;;Great app- easy to use;2985827195;5
5545;5545;;;Best app I ’ve used for air quality !;2985827195;5
5546;5546;;;So helpful !;2983837374;5
5547;5547;;;So helpful for planning , especially given health conditions;2983837374;5
5548;5548;;;Great app !;2983749198;5
5549;5549;;;I get a whole new perspective of air quality all over the US and the world !;2983749198;5
5550;5550;;;A Real Asset;2978448557;5
5551;5551;;;I ’ve had a bilateral lung transplant .;2978448557;5
5552;5552;;;Air quality , especially ozone levels , significantly affects my quality of life .;2978448557;5
5553;5553;;;This app help me to avoid or protect myself from outdoor air quality issues .;2978448557;5
5554;5554;;;I need this ap;2973841351;5
5555;5555;;;I have respiratory issues and this ap has been so helpful in planning my time outdoors with the lower quality air;2973841351;5
5556;5556;;;Invaluable for these Southern OR fires;2968334687;5
5557;5557;;;Going through a few weeks of unhealthy air and I ’ve used this app many times each day to monitor air quality;2968334687;5
5558;5558;;;Love the updates Helps me plan my day;2967916295;5
5559;5559;;;With fire season upon us that pollution varies from merrily and healthy two very unhealthy and the app allows me to choose the times that it ’s best to do errands and even just to go outside and change the water .;2967916295;5
5560;5560;;;And let me know when I absolutely must wear my mask;2967916295;5
5561;5561;;;Monika;2967507564;5
5562;5562;;;This app has been accurate .;2967507564;5
5563;5563;;;Easy to navigate app;2966813205;5
5564;5564;;;Great app just wish there were more monitors that they could draw data from;2966813205;5
5565;5565;;;Like it !;2964622497;5
5566;5566;;;Very accurate and informative .;2964622497;5
5567;5567;;;Best one I ’ve found !;2963881267;5
5568;5568;;;Global , updates are constant and accurate , very helpful .;2963881267;5
5569;5569;;;Just what I need;2961549694;5
5570;5570;;;This app has the info I am looking for in a very easy to use interface .;2961549694;5
5571;5571;;;Some nice features to stay in top of what is happening so we can plan accordingly when fire season is in full affect .;2961549694;5
5572;5572;;;Really like the map feature to help us know where to go to catch a break from the smoke .;2961549694;5
5573;5573;;;Essential App in wildfire country;2957489931;5
5574;5574;;;Could n’t live without this during wildfire season .;2957489931;5
5575;5575;;;Use it a lot;2957142362;5
5576;5576;;;Most useful in its category;2957142362;5
5577;5577;;;Great resource and easy to interpret !;2956308895;5
5578;5578;;;Thank you;2956308895;5
5579;5579;;;Thank you !;2951900532;5
5580;5580;;;I really appreciate this up to the minute assessment of the smoke situation .;2951900532;5
5581;5581;;;It seems to be pretty accurate according to my senses .;2951900532;5
5582;5582;;;Dependable;2935948395;5
5583;5583;;;No down time .   ;2935948395;5
5584;5584;;;Quick and easy to read screens .   ;2935948395;5
5585;5585;;;I ’m keeping this app ! !   ;2935948395;5
5586;5586;;;I only wish that more locations could be available(not the fault of the app ) .;2935948395;5
5587;5587;;;Wonderful app;2930949652;5
5588;5588;;;I love this app .;2930949652;5
5589;5589;;;As an asthmatic triggered by smoke , the app helps me to plan and understand my reactions to the environment .;2930949652;5
5590;5590;;;Extremely useful and Easy;2930453056;5
5591;5591;;;This app is simple to read when there is poor air quality .;2930453056;5
5592;5592;;;I used this living in SLC during the inversion days to know if it 's safe to send my kids outside .;2930453056;5
5593;5593;;;I also use it in Oregon during wildfire season when the smoke gets super thick .;2930453056;5
5594;5594;;;Love this app;2930453056;5
5595;5595;;;Essential during fire season;2930356877;5
5596;5596;;;Essential for planning outdoor activities;2930356877;5
5597;5597;;;I like this app;2927856488;5
5598;5598;;;Helpful for life in china with children;2927856488;5
5599;5599;;;Outstanding Superb   Informative;2924387645;5
5600;5600;;;These ratings are very helpful each day;2924387645;5
5601;5601;;;Extremely satisfied;2920158291;5
5602;5602;;;Great application .;2920158291;5
5603;5603;;;Love the graphics .;2920158291;5
5604;5604;;;Very Helpful For is here on the Big Island of Hawaii .;2915338553;5
5605;5605;;;Thank you !;2915338553;5
5606;5606;;;Our Go - To for up to date info .;2912815786;5
5607;5607;;;Following the recent history is very useful data .;2912815786;5
5608;5608;;;Best ever;2909997905;5
5609;5609;;;I check this multiple times a day and trust mine & my family ’s health with it .;2909997905;5
5610;5610;;;Air Visual is simple to read and clear;2908332386;5
5611;5611;;;Easy to understand;2908332386;5
5612;5612;;;Weather;2902376254;5
5613;5613;;;Very good .;2902376254;5
5614;5614;;;Thank you for being so thorough;2902376254;5
5615;5615;;;Great;2896833903;5
