;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
2297;3406478740;5;Works well!!;2018-11-11T15:29:51Z;JacksonEug;Nice app!;;;;en
327;3406443056;5;Great app for monitoring local air quality;2018-11-11T15:18:41Z;CitizenAXBYC;Air visual has the best data for local air quality.  It’s a must have app if you live in an area where fires or pollution frequently make it impossible to be outdoors.  It’s as important as the weather.;;;;en
550;3406235255;5;Very informative;2018-11-11T14:17:46Z;rmagellan;The app gives us the information we need about air quality including a predictor for the days to come.;;;;en
869;3406217036;5;Medical Mama;2018-11-11T14:12:23Z;Bflyvan;My son is on a ventilator, so I check AirVisual daily. With the wildfires in CA right now, we’re keeping our son indoors and trying to keep him in the room with the HEPA filters. This is crazy! #CalFire #CureSMA;;;;en
1196;3406216514;5;Helped with fire smoke;2018-11-11T14:12:14Z;treetopfpv;We were able to watch the wind flow patterns on an off the coast from recent fires in California;;;;en
18;3405453853;5;Very satisfied;2018-11-11T09:58:04Z;RogerCa;"Downloaded the app because of the current fires in the part of California where I live, so far seems to be helpful. It includes up to 7 days forecast.
Apple Watch App needs some serious work, unresponsive but the data is very valuable and it works like a charm on the iPhone";;;;en
216;3405156152;5;Warsaw - one of the most poluted capitals on the planet;2018-11-11T08:11:15Z;Kke7;"The app helps you discover your local air quality and helps you decide between a walk and indoor cycling.

Should be mandatory for Polish polititions who take incredibly slow steps to improve the situations. In 3Q18 Poland was the only country in EU with sales of electric cars down and diesel up. Why not increase taxes on diesel cars? Whe not ban old diesel in cities?";;;;en
92;3405112241;5;Perfect;2018-11-11T07:55:37Z;MissMockingbird;This app is perfect for my needs. I have asthma, and it seems like Northern California is on fire at least once a year now. This app helps me decide whether or not to go outside, if I need to close my windows, if it’s time to wear the mask etc. It’s simple, easy to use, and it isn’t glitchy.;;;;en
1022;3404967517;5;Breathing is important;2018-11-11T07:01:48Z;Rajifun;Very helpful app. I’ve got severe chronic asthma. This app helps me plan my days activities, especially during wild fire season.;;;;en
2050;3404923639;5;Travel Companion;2018-11-11T06:44:30Z;Dr Chuckie;Really helpful in helping to maneuver safely about the planet, particularly Asia.;;;;en
1827;3404798346;5;Very useful app;2018-11-11T05:55:34Z;AnnS.;I have asthma and this app helps me stay healthy.;;;;en
2376;3404709425;5;Helpful;2018-11-11T05:20:39Z;snackattackpack;Best app for these insane fires;;;;en
1828;3404191477;5;Great help!;2018-11-11T02:10:49Z;mrjonnycrash;Living in the Bay Area, it’s nice knowing right away if the air conditions are good or  unbreathable;;;;en
102;3404138428;5;Great app;2018-11-11T01:51:28Z;crazyjibaro;Use it every day multiple of times. Have respiratory problems and need to decide if I need to use ask or not. I live  12 miles from the center of the Camp fire in California. Your scores for our town (Chico) are out of the scale above 400. So it is imperative for all in Chico to keep track of these scores. The air out there is actually harzaduos.  Your software is an easy an quick way to get the need information to make decisions about our moving about.;;;;en
2450;3404100614;5;Useful app;2018-11-11T01:37:36Z;trip1618;Good app;;;;en
817;3403886048;5;Transformed my health;2018-11-11T00:20:00Z;chloe_bikechick;So much more informed about what’s going on around me. Helped me avoid overdoing outdoor activity when air quality would result in poor health.;;;;en
1806;3403745978;5;Gooood job;2018-11-10T23:29:25Z;willee21;The best app for air status information;;;;en
735;3403540178;5;Comes in handy;2018-11-10T22:07:54Z;saintperfect;It’s really great to have a tool that I can use during fire season in CA. Knowing air quality helps keep asthma under control.;;;;en
1293;3403410478;5;Great app;2018-11-10T21:12:21Z;Peggy dlt;It gives me information about how healthy it is outside.;;;;en
1197;3403402473;5;Useful;2018-11-10T21:08:58Z;RWDrama;Seems to work fine and accurately;;;;en
1616;3403257505;5;Super Helpful;2018-11-10T20:08:38Z;DonovanMusicSF;This app lets me know when it’s not safe to breathe the air outside.;;;;en
3080;3402975913;5;Easy to use and love the forecasting;2018-11-10T18:19:14Z;cmwei888;"I really like this app. I learned and AQI and PM last year during the CA wildfires. The interface is easy to read and the forecasting is so helpful. I also like the interactive maps that shows where the monitors are near me.
The air now.gov website has been down all morning so I am glad I can use this app to tell the air quality. Highly recommended!!!";;;;en
1198;3402648859;5;Use this non stop;2018-11-10T16:32:02Z;Anon-528;Amazing app for seeing the air quality, especially in the season of wild fires;;;;en
1705;3402414796;5;Great app;2018-11-10T15:21:36Z;TNNana1;Helps me keep my allergies and asthma under control!;;;;en
2687;3400643753;5;SF Sea;2018-11-10T04:41:55Z;Sea-SF;Great app!!;;;;en
1492;3400384738;5;Very nice design, super helpful;2018-11-10T03:05:39Z;Chris Burbridge;Second year we’ve had wild fires in Northern CA! This app has been super helpful.;;;;en
1050;3400366272;5;Super helpful;2018-11-10T02:58:45Z;CiniSeattle;We have a family member with asthma and this has been a great tool to monitor air quality.;;;;en
1493;3400188292;5;Fantastic app;2018-11-10T01:53:54Z;Davidswlim;I love this app a lot and it's a great companion for me in my many travels, especially in air polluted areas in China;;;;en
141;3399809568;5;Allergies to pollution;2018-11-09T23:30:13Z;Perire_Animus;This app is extremely helpful and accurate. Since I have severe allergies to pollution and need an air purifier, this app alerts me about the air quality outside so that I know if I need to wear my mask. I’ve used this app as part of a teaching tool for my lesson on air pollution for elementary students to show up to date air quality in current location and other locations throughout the day and week.;;;;en
787;3398427095;5;Everyone should have this air quality app!;2018-11-09T14:26:27Z;BR8-er;Super helpful, easy to use.  Everyone should have this air quality app!;;;;en
1846;3397095271;5;Super!;2018-11-09T06:11:18Z;Nakos2000;Love this app! Provides good information and detail.;;;;en
627;3396748035;5;Helpful;2018-11-09T03:36:24Z;JSC111;I have found this app to work anywhere. I am working in Korea and this app is part of my morning routine. It is helpful for planning the day for my family. Mask or no mask.;;;;en
1315;3394586951;5;So useful;2018-11-08T13:04:32Z;Tori Le Mot;So much more specific and easy to read.;;;;en
2609;3394541202;5;asthma sufferers;2018-11-08T12:49:59Z;karinredbaron;helps me to breathe;;;;en
551;3391805995;5;Best Air Quality App;2018-11-07T17:42:48Z;ASEX2315647;This air quality app is easy to use. I love the daily updates and the information is easy to read and understand. Thank you!;;;;en
1581;3390011994;5;Air Quality app;2018-11-07T06:53:26Z;BlueUSA;App is very helpful and as accurate as it can be...I use it daily to monitor the AQ in Seoul, Korea.;;;;en
2360;3389568311;5;Korea got some dirty air!!!;2018-11-07T03:41:39Z;wasabionmysushi;Use it, survive it;;;;en
2579;3389046234;5;Edgewood15;2018-11-07T00:13:22Z;edgewood15;Great app;;;;en
1659;3386036064;5;Give 5 stars !;2018-11-06T04:58:15Z;hazardOMG;This app is really helpful for people who live in heavy air pollution area.;;;;en
513;3385076596;5;Great app!;2018-11-05T22:27:07Z;dee_dance;Easy to understand and alerts you when air quality has changed in real time. It has been very useful while living in Korea.;;;;en
368;3384983517;5;Favorite Air quality app!;2018-11-05T21:44:16Z;TCarver1996;Excellent app that keep me informed about the day’s air quality. I receive a notification of the day in the morning and then can check it easily throughout the day.;;;;en
1746;3381784282;5;Love the alerts.;2018-11-05T00:40:26Z;CofCNan06;I have an alert set for 8am and it helps me prepare for the day;;;;en
30;3381276264;5;Very helpful;2018-11-04T20:59:14Z;jsmssalem;I just started using this app this past summer. I have severe asthma and have found this app very helpful . Especially when we had smoke in the Willamette Valley from forest fires. I now check the air quality daily. It has saved me the risk of asthma attacks by letting me know when it is best to stay indoors.;;;;en
1444;3377880349;5;Very Useful !!!;2018-11-03T23:48:54Z;Manay Sopsop;Especially helpful if one is out and about .;;;;en
1680;3377086462;5;Useful app;2018-11-03T18:27:47Z;Taiwan24tw;Good app to see your local pollution level.;;;;en
1559;3376688683;5;Good info;2018-11-03T16:05:17Z;lp5402;I manage outdoor workout based on info from this app.;;;;en
659;3376684928;5;App Helps Me Plan my Day;2018-11-03T16:04:02Z;Katjey;I can easily see if I should open windows or leave them closed. Also helps me know when to go out and exercise.;;;;en
1232;3372888343;5;Air quality;2018-11-02T16:14:22Z;grandma706;Been very helpful we have such bad air in Seattle right now from the fires and I have COPD;;;;en
915;3370788587;5;Excellent monitor for air quality;2018-11-02T03:43:37Z;IslandFrozenGator;Working in Beijing for a month. This apps is a great way to stay in touch with the air quality.;;;;en
1807;3370433234;5;Good app!;2018-11-02T01:18:22Z;Bwellfamily;This app is super in helping us protect ourselves during high pollution times.;;;;en
1266;3364198358;5;Love this app!;2018-10-31T09:38:31Z;keelykringlen;This app alerts me every morning of the current AQI and predicted AQI later that day. The app is user friendly and very cute!;;;;en
1849;3360153617;5;Clean, Informative GUI;2018-10-30T06:54:36Z;Rog15uryufg;Good clean design with all the relevant info you want to know;;;;en
340;3359479421;5;I love it;2018-10-30T01:50:32Z;Talktothemotherofgod;This product has changed my life.  I think I understand why among other attributes I grew such thick long eye lashes as a little child.  I owe it this monitor.  It’s helping me to learn why I can live better than I have or do given any time.;;;;en
2670;3358756702;5;Milan Andric;2018-10-29T20:28:26Z;Milan Andric;The best;;;;en
838;3355486606;5;Great app;2018-10-28T23:12:05Z;Hickeywb;This is THE app when it comes to air quality apps I used this a bunch when my city’s air quality was very unhealthy all and all great app.;;;;en
1917;3354443169;5;Great App;2018-10-28T16:11:00Z;Meat_HD;Use daily and pretty accurate. Love it.;;;;en
1748;3347115008;5;COPD;2018-10-26T19:54:47Z;eeestb;I have COPD and asthma this app shows me when it's good to go outside, with all the fires this summer.;;;;en
2519;3344616462;5;Good;2018-10-26T05:46:20Z;commandant.pepperroni;I like this apo;;;;en
384;3343718029;5;Simple and useful;2018-10-25T23:35:53Z;Generic name 12345;"This app is easy to use, simple to understand, and highly accurate.

It appears to cover most of the counties/cities in the world, not just the U.S.

I very highly recommend this app.";;;;en
2553;3341937621;5;Awesome;2018-10-25T12:22:06Z;Heavydpj1234;It really is!;;;;en
231;3338230301;5;Very useful;2018-10-24T13:04:58Z;AKSch27;As someone who has a lung disorder, I especially appreciate the heads up on air quality and plan accordingly. And it’s not just good for me, I can also check other locations so I can see the air quality where my grandmother lives. It’s been nice for her to be able to leave her oxygen machine at home for short errands on good air days;;;;en
839;3337377878;5;Great, accurate;2018-10-24T08:17:19Z;baypup;Really nice, I use several air quality apps and this is the only one that seems remotely accurate.;;;;en
954;3335049039;5;Does well on air quality;2018-10-23T15:32:14Z;Paysonzebra;I would recommend this app;;;;en
352;3333420608;5;So helpful!;2018-10-23T06:33:07Z;Heather Tree;This is my go-to app to monitor air quality in my local area. It’s very informative and I like the features which allow me to get a broader perspective of what’s going on, beyond my local area, and I enjoy the forecasts as well.;;;;en
1023;3329393411;5;Excellent;2018-10-22T04:06:08Z;Cyn2277;Love this app I have COPD and it helps me tremendously I check it daily and sometimes two or three times a day;;;;en
1267;3328684846;5;Very useful;2018-10-21T22:58:37Z;irishman85;Very helpful no matter where I am in the world to help determine healthy air quality.;;;;en
736;3327430389;5;Excellent detailed information;2018-10-21T14:50:22Z;RXKANIA;Thank you for being in my city and providing this service !;;;;en
2219;3324200094;5;Air Quality;2018-10-20T18:44:16Z;Sanman 555;I Love this app!;;;;en
461;3323821425;5;Air quality is important;2018-10-20T16:25:46Z;lbcusa;As an asthmatic I need to follow the weather carefully.  I love being able to check it quickly and easily before I go outside or travel.;;;;en
840;3322481199;5;Critical app for ASIA;2018-10-20T09:37:38Z;RBedit;"Excellent design. Accurate reading. The nodes are expensive but extremely accurate. 
Great customer service. The AirVisual team respond immediately and very clearly.";;;;en
1344;3321764677;5;A Nice App!;2018-10-20T05:01:41Z;kitsap2;Started using this app last summer when smoke flowed into our city from wild fires.  And, it works great in Central Europe, too!;;;;en
211;3319951553;5;Great App;2018-10-19T16:13:05Z;Nalrock;"Our daughter told us abt this app and I have been using it everyday/ not just once either- 2 and 3 Times. We have had so much smoke and it is greAt to be able to check to see how bad things are. I also like looking at the air quality where friends live or where we are traveling too. 
Great App- highly recommend it.";;;;en
1494;3319184289;5;Great app and part of my daily users;2018-10-19T12:16:09Z;diseasecontrol;Great app and part of my daily users;;;;en
2068;3319065344;5;Saved me in China!;2018-10-19T11:39:55Z;c04848583;It's all I had to trust.;;;;en
1525;3317788328;5;Love the info!!!;2018-10-19T03:19:46Z;Thiefmaster;So helpful to know what's up with this air quality;;;;en
1937;3315967504;5;Thank you;2018-10-18T14:10:41Z;jekrbemk;Thank you;;;;en
567;3313588769;5;Love this app;2018-10-17T22:25:55Z;Just4Fun2016;Living in Beijing, I love this app. The temperature displayed is often off, so I check google for that. However, the air quality breakdown let’s me know when I need to mask up!;;;;en
2574;3307072917;5;So good;2018-10-16T05:22:29Z;KnDol;good for health;;;;en
1419;3304693824;5;Great!;2018-10-15T13:18:42Z;Whs7;Let’s me see the air quality instantly here in the Central Valley where it’s not always good.;;;;en
151;3302822415;5;Great app!;2018-10-15T01:20:41Z;aliandandy;This has been so helpful in our daily life and keeping us healthy. It is accurate and better than others because it uses your approximate location instead of the whole city generally.;;;;en
2034;3301102937;5;Pretty rad;2018-10-14T13:53:56Z;dudeguy12345;It knows what it’s talking about;;;;en
568;3299976288;5;The best air quality app;2018-10-14T07:53:27Z;Moonlivin;I have used a few and have found this one to be the best.  Map is good, list is good and it’s easy to use.  Red bubble feature is nice too.;;;;en
1772;3297881886;5;helpful app!;2018-10-13T18:00:01Z;Holaholaholaholayeah;This air quality app is a quality app.;;;;en
1774;3297164205;5;Great app!;2018-10-13T14:10:16Z;Diane Hutcheson;Notifies me every and it’s easy to check!;;;;en
928;3295870687;5;Great App for Air Quality!;2018-10-13T07:13:02Z;HKTromJV;Easy to find air quality from just about anywhere in the world!;;;;en
299;3294626777;5;Pretty awesome app I wish everyone had;2018-10-12T23:04:49Z;ChantelW;"This app is a must use for everyone not just those worried about asthma or respiratory issues; we are all affected by pollution and crap in the air. I highly recommend this app for everyone in my life.";;;;en
1294;3289818493;5;My 5 star rate;2018-10-11T15:06:20Z;kburn2243;I can see how the air is and I know what the weather is also;;;;en
223;3289014854;5;Best air quality app;2018-10-11T11:06:40Z;Jmat35;This app is better than the Airmatters app. AirVisual gives live air quality updates all over the globe and India. I highly recommend this app. Now after seeing the air quality issue is what to do to improve the environment.;;;;en
1233;3288035247;5;Super !;2018-10-11T04:54:54Z;Trvsxx;This is a simple, no fuss app which tells me the quality of the air I am breathing right now.;;;;en
2409;3281725090;5;AirVisual App is Terrific!;2018-10-09T12:29:46Z;thomasb793;Great simple application;;;;en
1809;3281359624;5;frefrememe;2018-10-09T10:39:27Z;frefrememe;Very useful app that I check on a daily basis;;;;en
1025;3278765607;5;I love the count on the icon;2018-10-08T16:53:31Z;hollynsp;I love that I can just look at my screen to quickly see my count;;;;en
530;3276518191;5;Great tool;2018-10-08T04:08:02Z;Blue Heron Woman;This is one of the best tools for anyone who is concerned about the quality of the air he/she/they are breathing. Whether or not you have a respiratory or allergic condition, this app is essential to healthy decisions about the air you breathe.;;;;en
1026;3275841146;5;Super Helpful;2018-10-07T23:13:27Z;<3LoveLight<3;"Love the Health Recommendations.
I wish there were more data points.

I use it almost every day.";;;;en
552;3274750970;5;Super helpful;2018-10-07T15:40:49Z;JinJinJaRa;"You can directly check out the air condition of your location or nearby
And also widget is really easy to access";;;;en
369;3269777835;5;App review;2018-10-06T10:07:37Z;lovetobreath;This has been a very helpful tool for me while living in Taiwan. I check the air quality on a daily bases. It has become a part of my life here. It helps me decide what activities to do outdoors and when!;;;;en
1978;3268879016;5;AirVisual;2018-10-06T04:33:26Z;p aul ie;China, India, US, Europe. Covers everywhere, gives current conditions.;;;;en
1938;3267584038;5;Get this app !!;2018-10-05T19:27:43Z;mark anton read;Best air quality app I've ever seen;;;;en
427;3264778222;5;Great App to track the air quality;2018-10-05T02:48:38Z;Jill Krista;Living in SE Asia it is so helpful to be able to track air quality for keeping your kids healthy and knowing when to exercise indoors instead.;;;;en
1495;3253828218;5;Good App;2018-10-02T02:56:17Z;HealthyJosh;Gives a good indication of the air quality.  Very user friendly.;;;;en
1445;3252318900;5;Very useful;2018-10-01T16:37:39Z;Djiril;I just wish it covered more places.;;;;en
2276;3250278000;5;Very Good;2018-10-01T04:33:26Z;Ghostlxw;This app is very useful;;;;en
35;3248430038;5;Accurate Readings... Love it.;2018-09-30T16:29:13Z;Trader1991;I love it that this app shows data for individual neighborhoods and not just the entire city...Readings are pretty accurate. Pollution numbers on this app match with data from Airnow and other sources. I was surprised to see huge difference pollution just few miles away.;;;;en
916;3245395181;5;I check this daily;2018-09-29T23:02:19Z;coffeecounts;During the wildfire season, this is my go to app to see if I can run or not.;;;;en
604;3241916751;5;Great App;2018-09-29T02:54:04Z;Dashers10;I really depend on the app to know what to plan for as far as activities for my grandkids etc.....l love how to can even see the forecast. Helps me plan where we will vacation away from the smoke. Awesome!!!;;;;en
1600;3234813195;5;Helpful for folks with allergies & asthma;2018-09-27T06:48:04Z;RaLea;Makes it easy to plan ahead;;;;en
328;3233781288;5;Works great in my area, South Korea;2018-09-26T23:51:38Z;jackdajew;Been checking it against other data sources for about three weeks. It is better than most of them. Also, easier than listening to the radio.;;;;en
283;3228863633;5;One confusing quirk, but otherwise great app;2018-09-25T14:46:47Z;BrainGirl!;Really love the next notifications each morning and when things are getting better or worse.  The only funny thing is it seems to mislabel the days on the forecast, so today is Tuesday, and then there’s another Tuesday before Wednesday and Thursday, etc. 🧐;;;;en
36;3225870767;5;Very helpful;2018-09-24T18:04:54Z;Ddrue;Wish this app could be more accurate by using zip codes, as SF has many micro-climates. Currently, I check this app for air quality every morning to determine if I should open my windows for fresh air. If it’s not in the green zone, I leave it closed and depend on my Health Pro Plus to purify the indoor air.;;;;en
203;3223877802;5;3D globe feature is great;2018-09-24T05:16:59Z;AdamAdamWin;Ability to see a blend of real-time readings with Satellite data either in list, map or globe form from anywhere in the world. Is your are quality really as good or bad as you think? With this app you will know with greater certainty.;;;;en
173;3223204560;5;Great!;2018-09-24T00:57:09Z;Emily @ Dream Infringement;I live in southern Oregon and have been surrounded by smoke and fires allllllll summer. This app was nice because I could see which areas around me had the best air quality, and how the air quality might change throughout the day. We could kind of plan around the bad smoke.;;;;en
703;3218868874;5;Extremely helpful;2018-09-22T21:56:05Z;Libra59679;Thorough, up-to-the-minute, and incredibly user-friendly. As relevant an app for our world right now as can possibly exist.;;;;en
232;3194253312;5;Fast and Reliable;2018-09-16T03:11:48Z;bparker86;There are several apps available that report air quality. This is my “go-to” app. It is fast, responsive and works well reliably. It launches and updates data quickly. I like how easy it is to compare air quality across various cities around the globe by simply scrolling down. Recommended.;;;;en
2522;3193760727;5;Awesome App!!;2018-09-15T23:54:56Z;mkb1998;I love this app;;;;en
704;3187201629;5;Intuitive and beautifully designed;2018-09-14T06:34:12Z;ajwredberg;Well made app that makes pollution tracking almost fun.;;;;en
2392;3185371077;5;Great app!;2018-09-13T16:31:26Z;Maary S;Very informative.;;;;en
2117;3182528951;5;Best;2018-09-12T21:59:17Z;wintermuttt;Best way to discover local air particulates.;;;;en
1372;3181611983;5;Good app;2018-09-12T15:04:04Z;ponchatoula1234;Gives you a good indication of what the air quality will be in your area;;;;en
1636;3179432700;5;Very useful if you exercise outdoors;2018-09-11T23:37:22Z;Pesky Otter;This summer the fire smoke has made it necessary;;;;en
2480;3179371053;5;Great app;2018-09-11T23:02:59Z;Hwipark_Seoul;"👍🏼
It’s awesome. Really great app.";;;;en
474;3178746305;5;Air Visual App;2018-09-11T17:23:52Z;SmokedOutInMedford;I love this app! I get an automatic reminder every morning giving me a heads up on what the day ahead is going to look like. It’s also helped me realize the importance of wearing N95 masks outside when gardening or walking the dog.;;;;en
738;3178694352;5;Amazing amount of information;2018-09-11T17:01:23Z;San Jose Senior;I have asthma & the CA wildfires have made knowing the air quality essential. This app gives you what you need to know.;;;;en
705;3176917261;5;Air quality;2018-09-11T05:30:38Z;like to breath;Have some problems with minor asthma. Informs my decision on my outdoor Activities. Live in a part of the country where we have to deal with summer forest fires.;;;;en
1165;3176261179;5;Helpful;2018-09-11T00:20:52Z;sealhlp;Seems to be pretty accurate so far, helps me plan my outdoor activities with all the forest fires.;;;;en
676;3173842271;5;Breathin’ Easy;2018-09-10T07:17:47Z;ME WA;Nice to get Daily and weekly air quality just blocks from our retirement community near Olympia WA  in Lacey at PANORAMA. Temps and wind velocity added in a week at a time. One click and we are safe to go! Thanks;;;;en
977;3168358496;5;Forest Fire Smoke;2018-09-08T17:35:56Z;mockfen;During Seattle's recent forest fire induced air quality nightmare, this app was great to have. It provided a real insight into just how horrible or air quality was.;;;;en
841;3168219469;5;OK;2018-09-08T16:46:32Z;xword fan;It doesn’t change days on my forecast. I still have trouble with the hourly but I’m still using it;;;;en
1027;3167998089;5;Air Quality App;2018-09-08T15:33:33Z;Ephrata Tiger;As an asthmatic I find this app not only useful but necessary.  I’ve only just begun to use it but am grateful for it.;;;;en
842;3165631055;5;Accurate and simple;2018-09-08T02:15:47Z;Lavenderra;Super easy and accurate. I check it before heading out the door.;;;;en
929;3165265145;5;An Essential Tool;2018-09-07T23:54:50Z;Lily of the Valley67;This app helps me decide if working in my yard is an option for me on any given day. So glad I learned about it!!;;;;en
955;3163522123;5;Love this app!;2018-09-07T12:49:59Z;MamaL64;I have mild COPD and am extremely sensitive to smoke.  I got this app due to the extensive wildfires this summer but will continue to use it throughout the year.;;;;en
930;3162165248;5;Lots of fires in the West;2018-09-07T05:12:14Z;pawprint022;This is a great app to see the current air quality during the summer of fire. Thanks for helping us stay healthy!;;;;en
932;3160558063;5;This is a very good apps;2018-09-06T17:18:55Z;Mike T Press;If your interested in the weather changes you will like this apps;;;;en
1980;3160531225;5;Extremely helpful!;2018-09-06T17:08:07Z;a erick;Great ap;;;;en
2147;3153060199;5;So on point! :);2018-09-04T17:01:27Z;T. Fab;The app is so useful!;;;;en
1682;3152617275;5;Works as advertised;2018-09-04T14:25:01Z;CheezItMan;It works reliably and has a nice forecast.;;;;en
818;3152587096;5;Air visual;2018-09-04T14:15:01Z;Rob Norge;Quick check on air quality.  Accurate.  Useful for multiple locations.;;;;en
1167;3152441510;5;Super useful and accurate;2018-09-04T13:27:26Z;shajfjfjsks;Timely information and saves me a ton of time;;;;en
1234;3149144626;5;Works well;2018-09-03T16:04:32Z;Steve the Wise;Works as advertised. Helpful during fire season.;;;;en
100;3147518735;5;Very useful, straightforward app;2018-09-03T07:23:05Z;embekom;Really useful app, especially when air quality is so quick to shift based on wind and weather conditions.  Good to know if you want to take a day or hiking trip with the smoke from mega fires, sleep with the windows open, go for a run.  Especially for people who have sensitive lungs who need to avoid high pm counts.  I wish more locations had the tools to measure air quality so they would be listed, but lots of cities are still on here.  Would reccomend.;;;;en
1786;3146600733;5;Awesome;2018-09-03T00:53:00Z;Ramser1;Very accurate and easy to use.;;;;en
1051;3143772150;5;Accurate weather readings for LA;2018-09-02T06:40:00Z;DJ Kathbombay;I enjoy using this app. It’s been very helpful in predicting pollution levels in LA and Fresno since all of the recent California fires.;;;;en
2514;3142722040;5;Love the app;2018-09-01T23:54:43Z;andreeahasa;I Love the app;;;;en
1420;3142566950;5;Love the app;2018-09-01T22:40:36Z;Ca-matt;Timely and accurate information!;;;;en
1296;3142359923;5;Easy to use;2018-09-01T21:02:55Z;EM.Ring;"Simple design with intuitive graphics.
Love this app!";;;;en
1830;3139543891;5;Great application.;2018-09-01T04:43:13Z;Xplorall;Clean and easy to use;;;;en
585;3138817757;5;Some graphs could be organized to read faster;2018-09-01T00:02:47Z;jtmyatt$&@;Some graphs could be organized to read faster;;;;en
1316;3138245556;5;Clean air;2018-08-31T19:33:47Z;lindakona;Good to know Kona Hawaii has best air in a long time. Fun to compare our air with other areas of the country!;;;;en
2162;3137321657;5;Thankful to have this;2018-08-31T13:55:03Z;WMDRJS;Very helpful!;;;;en
1134;3137094775;5;Great....but a little over optimistic about predicting AQI sometimes;2018-08-31T12:54:35Z;katdavet;Sometimes the predictions are wishful thinking abut everything else is good;;;;en
1082;3135640294;5;Great app!;2018-08-31T05:20:10Z;yoyoyorambler;Seems to work well and has the information that I’m looking for.;;;;en
1374;3133810199;5;Very handy!;2018-08-30T17:14:55Z;CarletonManorMistress;Super convenient to be able to check AQI with one touch!;;;;en
553;3133805746;5;Well designed and informative;2018-08-30T17:13:21Z;Samsoup;Really glad I found this for quickly monitoring changes in air quality.;;;;en
628;3133461990;5;I check it every day - so helpful;2018-08-30T15:21:37Z;Docsomething;Great app to have if you live in an area w poor or variable air quality, if you have lung issues, if you travel a lot...;;;;en
399;3133103634;5;Helpful in the Pacific Northwest;2018-08-30T13:39:04Z;Robert Ranlett;Our new normal here is summer wildfire season.  This app helps determine my schedule for outdoor activities.  It is easy to use and provides the information on the pollution of particles by size that most directly impacts on health.;;;;en
1749;3131350073;5;Simple and useful;2018-08-30T03:55:37Z;JohnnyD10;Exactly what was needed to avoid unhealthy smoke conditions;;;;en
475;3131266185;5;Great Valuable App!!;2018-08-30T03:24:15Z;Greg0470;This app has really helped us manage our allergy/asthma issues through a very bad forest fire season.  The app is designed well and provides a great visual along with the incredible data!;;;;en
1940;3131244387;5;Air Quality;2018-08-30T03:15:59Z;Frank007 in 808;Great indicator of what’s out there.;;;;en
1560;3131197657;5;Solid app!;2018-08-30T02:58:50Z;Zroundbls;Great for tracking air quality in Seattle at the end of a smoky summer.;;;;en
143;3129839997;5;Peace of mind;2018-08-29T17:24:05Z;Discosis22;I check this in the morning and afternoon or before I’m heading outside.  It seems very accurate as well.  Once I forgot to check and went outside to the park.  I could see that it was very smoggy and sure enough when I checked the app it advised that I should stay indoors.  I am also glad that this service has got ppl thinking more about their air quality and how to help it.;;;;en
272;3129455576;5;Thank you;2018-08-29T15:09:48Z;Rick Schaut;Having instant access to critical information that affects my families quality of health is vital. We have fewer incidents of poor breathing when we can make our plans around the best times to be out and about.;;;;en
978;3129307017;5;Sschaudel;2018-08-29T14:22:55Z;Sschaudel;Easy to read and understand. I also really appreciate the visuals and the articles.;;;;en
1890;3127385832;5;Love it;2018-08-29T05:06:22Z;Kaytay900711123;Awesome for all the PNW smoke! Helped us plan ahead and see areas to avoid.;;;;en
1170;3127243887;5;Great resource;2018-08-29T04:11:03Z;Don450sl;I use this app to check air quality. I am a stage 4 lung cancer survivor and plan my activities around the readings.;;;;en
2575;3127227540;5;Air;2018-08-29T04:04:44Z;domsavagemc;Good app;;;;en
788;3127155235;5;User friendly;2018-08-29T03:38:50Z;MomnRB;Easy to use, quick way to know air quality;;;;en
1874;3126560271;5;Nice App;2018-08-29T00:08:58Z;RefRev;Very helpful for an asthmatic. It helps me plan travel and to plan ahead.;;;;en
739;3126034402;5;So useful!;2018-08-28T20:30:45Z;Emily santi;We go back and forth between Oregon and California and this app has helped us figure out which weekends would be good to go outside. Thank you!;;;;en
2631;3125841579;5;Good app;2018-08-28T19:06:11Z;latham6226;Good app;;;;en
104;3125498406;5;Very helpful air quality app!;2018-08-28T16:52:11Z;K.cool;I’ve been using this app multiple times a day over the past month to track air quality due to wildfire smoke in my area. It has been invaluable to us in several respects. Knowing when it is important to use our N100 masks outdoors has been helpful. Being able to track multiple cities and towns at the same time let’s us know where we can go to find cleaner air nearby is great!;;;;en
54;3125244926;5;Just what I was looking for!;2018-08-28T15:21:50Z;CleanAirInSeattle;With all the forest fire smoke settling in Seattle and literally shifting as the wind blows, was really hard to know when it was wise or even safe to open the windows and doors.  Most of us in Seattle do not have air conditioners and it gets pretty hot and stuffy to stay buttoned up.  Thanks for the app.  Doing a great job.;;;;en
843;3124752826;5;Bad air, great app!;2018-08-28T12:56:13Z;Deni U;The smoke from wildfires in the Pacific Northwest has been a serious problem this year. It’s nice to check the AQ before going out as my son has asthma.;;;;en
1421;3123466782;5;Smoky skies in Rain City;2018-08-28T06:36:30Z;QA216;Smoky skies are the new norm for summer on Seattle, what with all of these wildfires. As an asthma sufferer, I really count on this app to plan my day’s activities.;;;;en
