,Unnamed: 0,review_id,rating,title,review_date,user_name,review,response_id,dev_response,response_date,lang,opinion_unit
3739,742,2829341791,5,Voggy Blues..,2018-07-03T17:53:46Z,sick of Vog,"I am a dog walker and gardener. I use this app multiple times a day to see what time of day is best to do my work!!
Thank you so much!
And special thanks to Kim Kyser for installing one in our neighbourhood!!

Belinda Herd",,,,en,Belinda Herd
3740,3023,2810041612,5,Kona vog,2018-07-01T08:20:42Z,Shakakristine,Great app! Love it!!,,,,en,Great app!
3741,3023,2810041612,5,Kona vog,2018-07-01T08:20:42Z,Shakakristine,Great app! Love it!!,,,,en,Love it!!
3742,353,2807114856,5,Perfect for me!,2018-06-30T23:03:03Z,Maui Keli,"Having asthma, I need to know the air quality, especially since we live in Maui and are 150 miles from the volcano eruption and deal with the vog. This software does the job in keeping me aware of the air quality.",,,,en,"Having asthma, I need to know the air quality, especially since we live in Maui and are 150 miles from the volcano eruption and deal with the vog."
3743,353,2807114856,5,Perfect for me!,2018-06-30T23:03:03Z,Maui Keli,"Having asthma, I need to know the air quality, especially since we live in Maui and are 150 miles from the volcano eruption and deal with the vog. This software does the job in keeping me aware of the air quality.",,,,en,This software does the job in keeping me aware of the air quality.
3744,894,2803259741,5,Great app!,2018-06-30T10:59:06Z,Jawadh51,"My wife and I both have allergies, and no matter where in the world we are AirVisual gives us a heads up. Highly recommended.",,,,en,"My wife and I both have allergies, and no matter where in the world we are AirVisual gives us a heads up."
3745,894,2803259741,5,Great app!,2018-06-30T10:59:06Z,Jawadh51,"My wife and I both have allergies, and no matter where in the world we are AirVisual gives us a heads up. Highly recommended.",,,,en,Highly recommended.
3746,1528,2799902887,5,Air currents,2018-06-30T01:25:16Z,headless tiller,I make good use of the air current maps .,,,,en,I make good use of the air current maps .
3747,917,2797065885,5,Useful,2018-06-29T15:01:34Z,Julyab,I’m enjoying the information this app gives me for monitoring our air quality.,,,,en,I’m enjoying the information this app gives me for monitoring our air quality.
3748,1083,2794008160,5,Very useful app!,2018-06-29T07:27:32Z,Gbreviewers,I use this on a daily basis to track air quality and make decisions about outdoor activity. Love the clean design.,,,,en,I use this on a daily basis to track air quality and make decisions about outdoor activity.
3749,1083,2794008160,5,Very useful app!,2018-06-29T07:27:32Z,Gbreviewers,I use this on a daily basis to track air quality and make decisions about outdoor activity. Love the clean design.,,,,en,Love the clean design.
3750,273,2778605791,5,Kona air,2018-06-27T03:50:04Z,Iland Doc,"We live on the Big Island, HI. Currently we are dealing with very variable air quality problems and I find the app very helpful. 
It is the first app I  check when I wake up in the morning and the last app I check before I go to sleep at night.",,,,en,"We live on the Big Island, HI."
3751,273,2778605791,5,Kona air,2018-06-27T03:50:04Z,Iland Doc,"We live on the Big Island, HI. Currently we are dealing with very variable air quality problems and I find the app very helpful. 
It is the first app I  check when I wake up in the morning and the last app I check before I go to sleep at night.",,,,en,Currently we are dealing with very variable air quality problems and I find the app very helpful. 
3752,273,2778605791,5,Kona air,2018-06-27T03:50:04Z,Iland Doc,"We live on the Big Island, HI. Currently we are dealing with very variable air quality problems and I find the app very helpful. 
It is the first app I  check when I wake up in the morning and the last app I check before I go to sleep at night.",,,,en,It is the first app I  check when I wake up in the morning and the last app I check before I go to sleep at night.
3753,1730,2774516259,5,Helpful App!!,2018-06-26T14:05:32Z,NursePamelaFirstTimer,Very useful app especially during fire season in Central Oregon!,,,,en,Very useful app especially during fire season in Central Oregon!
3754,1960,2755426803,5,As Advertised,2018-06-23T21:48:55Z,DesertDemon11,Great product!,,,,en,Great product!
3755,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,I live on the Big Island. 
3756,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,Thank heavens for this site. 
3757,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,Everyone I know gets ill going out if the air is red. 
3758,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,Orange I stay in too 
3759,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,I know I can go out safely with yellow. 
3760,2015,2753746521,5,Excellent,2018-06-23T15:07:01Z,cherikona,"I live on the Big Island. 

Thank heavens for this site. 

Everyone I know gets ill going out if the air is red. 

Orange I stay in too 

I know I can go out safely with yellow. 

Thank you for the site.",,,,en,Thank you for the site.
3761,258,2751598824,5,Has helped improve my health,2018-06-23T08:11:53Z,AveryHooper,"I fall into the “sensitive groups” category, due to allergies and asthma.  I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  It also helps me understand when it’s best to stay inside, to avoid poor air quality.  Great app- the visualization feature is wonderful as well.",,,,en,"I fall into the “sensitive groups” category, due to allergies and asthma.  "
3762,258,2751598824,5,Has helped improve my health,2018-06-23T08:11:53Z,AveryHooper,"I fall into the “sensitive groups” category, due to allergies and asthma.  I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  It also helps me understand when it’s best to stay inside, to avoid poor air quality.  Great app- the visualization feature is wonderful as well.",,,,en,"I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  "
3763,258,2751598824,5,Has helped improve my health,2018-06-23T08:11:53Z,AveryHooper,"I fall into the “sensitive groups” category, due to allergies and asthma.  I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  It also helps me understand when it’s best to stay inside, to avoid poor air quality.  Great app- the visualization feature is wonderful as well.",,,,en,"It also helps me understand when it’s best to stay inside, to avoid poor air quality.  "
3764,258,2751598824,5,Has helped improve my health,2018-06-23T08:11:53Z,AveryHooper,"I fall into the “sensitive groups” category, due to allergies and asthma.  I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  It also helps me understand when it’s best to stay inside, to avoid poor air quality.  Great app- the visualization feature is wonderful as well.",,,,en,Great app-
3765,258,2751598824,5,Has helped improve my health,2018-06-23T08:11:53Z,AveryHooper,"I fall into the “sensitive groups” category, due to allergies and asthma.  I love to run outside, and this app helps me schedule my outdoor activity in relation to the air quality.  It also helps me understand when it’s best to stay inside, to avoid poor air quality.  Great app- the visualization feature is wonderful as well.",,,,en,the visualization feature is wonderful as well.
3766,3090,2744258695,5,Perfect,2018-06-22T07:35:45Z,Cheng661100,Perfect,,,,en,Perfect
3767,1566,2736680737,5,Very informative!,2018-06-21T07:38:02Z,Tzha,I recommend it to everyone.,,,,en,I recommend it to everyone.
3768,2120,2721898006,5,Good job,2018-06-19T03:51:56Z,CaptDreamliner,Living china and this is essential app,,,,en,Living china and this is essential app
3769,793,2721893416,5,Best app to check the air pollution level and weather channel in one,2018-06-19T03:50:56Z,NafisaAgha,It's convenient and reliable. Highly recommended,,,,en,It's convenient and reliable.
3770,793,2721893416,5,Best app to check the air pollution level and weather channel in one,2018-06-19T03:50:56Z,NafisaAgha,It's convenient and reliable. Highly recommended,,,,en,Highly recommended
3771,2362,2720762745,5,Awesome,2018-06-18T23:02:17Z,Rick0806,Really like this app.,,,,en,Really like this app.
3772,981,2719884742,5,Great App,2018-06-18T18:53:45Z,eddyh64,Always wondered why breathing was difficult on certain days.  Schedule workouts when AQ is low.,,,,en,Always wondered why breathing was difficult on certain days.  
3773,981,2719884742,5,Great App,2018-06-18T18:53:45Z,eddyh64,Always wondered why breathing was difficult on certain days.  Schedule workouts when AQ is low.,,,,en,Schedule workouts when AQ is low.
3774,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app."
3775,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,"Very pleased with it, especially after we went to Shanghai."
3776,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,"We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to."
3777,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up
3778,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,"I looked for them,"
3779,85,2714009468,5,Great App and Hope More Countries Participate,2018-06-17T20:40:01Z,Sausalto G,"When we landed in Seoul and noticed how dirty the air was, our friends suggested it was due to bad air blowing in from China, and that we get this app. Very pleased with it, especially after we went to Shanghai. We were able to hone in on exactly how bad and unhealthy the air was, and wha we could expect in other cities we were going to. As I have trips to the Stans — e.g. Kazakhstan and Uzbekistan— coming up I looked for them, but sadly there was no air quality station in those countries.",,,,en,but sadly there was no air quality station in those countries.
3780,1107,2713589347,5,Love Hate,2018-06-17T18:48:08Z,Nott Sure,Works really great at letting me know when to stay inside away from our awful air quality. Pele is angry and spewing VOG,,,,en,Works really great at letting me know when to stay inside away from our awful air quality.
3781,1107,2713589347,5,Love Hate,2018-06-17T18:48:08Z,Nott Sure,Works really great at letting me know when to stay inside away from our awful air quality. Pele is angry and spewing VOG,,,,en,Pele is angry and spewing VOG
3782,1619,2701928895,5,Great tool,2018-06-15T23:07:28Z,THHoltz,I use this app all over the world. Good stuff very reliable.,,,,en,I use this app all over the world.
3783,1619,2701928895,5,Great tool,2018-06-15T23:07:28Z,THHoltz,I use this app all over the world. Good stuff very reliable.,,,,en,Good stuff very reliable.
3784,386,2694671315,5,Good app for bad air,2018-06-14T18:48:52Z,Nederlands leren in buitenland,"The best app for air quality, has a good prediction function which helps you plan your life. Outdoor or indoor? Excellent app, still sad that humanity needs apps like this. Should we not take better care for our planet?",,,,en,"The best app for air quality, has a good prediction function which helps you plan your life."
3785,386,2694671315,5,Good app for bad air,2018-06-14T18:48:52Z,Nederlands leren in buitenland,"The best app for air quality, has a good prediction function which helps you plan your life. Outdoor or indoor? Excellent app, still sad that humanity needs apps like this. Should we not take better care for our planet?",,,,en,Outdoor or indoor?
3786,386,2694671315,5,Good app for bad air,2018-06-14T18:48:52Z,Nederlands leren in buitenland,"The best app for air quality, has a good prediction function which helps you plan your life. Outdoor or indoor? Excellent app, still sad that humanity needs apps like this. Should we not take better care for our planet?",,,,en,"Excellent app, still sad that humanity needs apps like this."
3787,386,2694671315,5,Good app for bad air,2018-06-14T18:48:52Z,Nederlands leren in buitenland,"The best app for air quality, has a good prediction function which helps you plan your life. Outdoor or indoor? Excellent app, still sad that humanity needs apps like this. Should we not take better care for our planet?",,,,en,Should we not take better care for our planet?
3788,1305,2690871931,5,Really useful,2018-06-14T04:19:58Z,drewkowskitonfieldville,What a great app to help you know when to stay away from harmful air,,,,en,What a great app to help you know when to stay away from harmful air
3789,1140,2682499182,5,Useful app,2018-06-12T15:16:19Z,talentoss,It lets me know about the air quality so I can protect myself by staying inside as needed!,,,,en,It lets me know about the air quality so I can protect myself by staying inside as needed!
3790,766,2682140973,5,A good app,2018-06-12T13:57:27Z,Nick Mus,I can put multiple places on the app and see quickly how the air pollution levels are. I am quite happy with its performance!,,,,en,I can put multiple places on the app and see quickly how the air pollution levels are.
3791,766,2682140973,5,A good app,2018-06-12T13:57:27Z,Nick Mus,I can put multiple places on the app and see quickly how the air pollution levels are. I am quite happy with its performance!,,,,en,I am quite happy with its performance!
3792,1810,2678636505,5,Great App,2018-06-11T22:31:11Z,Mur1214,Really informative and easy to use!!,,,,en,Really informative and easy to use!!
3793,1404,2677535769,5,VERY Important app to have!,2018-06-11T16:25:40Z,konadude,"This is a much needed and very important app to use, especially here on the island of Hawaii.",,,,en,"This is a much needed and very important app to use, especially here on the island of Hawaii."
3794,1241,2675628667,5,The best app for tracking IAQ!!,2018-06-11T09:05:54Z,CRschwinof,Using this app with the IQair monitor gives you a whole new picture of your indoor air quality IAQ!,,,,en,Using this app with the IQair monitor gives you a whole new picture of your indoor air quality IAQ!
3795,1620,2666949169,5,App,2018-06-09T15:52:52Z,williedevil,Needs more locations.,,,,en,Needs more locations.
3796,1425,2663258638,5,Very useful,2018-06-08T23:49:29Z,Tom Bourque,The best and most up to date App I’ve found,,,,en,The best and most up to date
3797,1425,2663258638,5,Very useful,2018-06-08T23:49:29Z,Tom Bourque,The best and most up to date App I’ve found,,,,en,App I’ve found
3798,259,2647100244,5,Survival,2018-06-05T21:09:17Z,mikiehorn,"Working and living in South Korea is a joy EXCEPT for the air quality.

While I can survive with irritated eyes, my wife is most sensitive to the air quality which is sadly lacking due to Yellow Dust from the Gobi Desert as well as industrial pollution making its way from China.

We depend on the app daily to determine the extent of our outdoor exposure as well as turning on our indoor air filters.",,,,en,Working and living in South Korea is a joy EXCEPT for the air quality.
3799,259,2647100244,5,Survival,2018-06-05T21:09:17Z,mikiehorn,"Working and living in South Korea is a joy EXCEPT for the air quality.

While I can survive with irritated eyes, my wife is most sensitive to the air quality which is sadly lacking due to Yellow Dust from the Gobi Desert as well as industrial pollution making its way from China.

We depend on the app daily to determine the extent of our outdoor exposure as well as turning on our indoor air filters.",,,,en,"While I can survive with irritated eyes, my wife is most sensitive to the air quality which is sadly lacking due to Yellow Dust from the Gobi Desert as well as industrial pollution making its way from China."
3800,259,2647100244,5,Survival,2018-06-05T21:09:17Z,mikiehorn,"Working and living in South Korea is a joy EXCEPT for the air quality.

While I can survive with irritated eyes, my wife is most sensitive to the air quality which is sadly lacking due to Yellow Dust from the Gobi Desert as well as industrial pollution making its way from China.

We depend on the app daily to determine the extent of our outdoor exposure as well as turning on our indoor air filters.",,,,en,We depend on the app daily to determine the extent of our outdoor exposure as well as turning on our indoor air filters.
3801,2690,2646676910,5,Holualoa mama,2018-06-05T18:39:18Z,Holualoa mama,Great!,,,,en,Great!
3802,1243,2643016346,5,A must have when living in China,2018-06-05T01:38:59Z,LeonardBrennare,Accurate and helpful,,,,en,Accurate and helpful
3803,387,2641916569,5,Excellent App Valuable Information,2018-06-04T19:10:35Z,Cardelo,"A wonderful app that provides detailed in the moment information about air quality worldwide. Giving insight into local, regional and seasonal conditions of air quality. A valuable app.",,,,en,A wonderful app that provides detailed in the moment information about air quality worldwide.
3804,387,2641916569,5,Excellent App Valuable Information,2018-06-04T19:10:35Z,Cardelo,"A wonderful app that provides detailed in the moment information about air quality worldwide. Giving insight into local, regional and seasonal conditions of air quality. A valuable app.",,,,en,"Giving insight into local, regional and seasonal conditions of air quality."
3805,387,2641916569,5,Excellent App Valuable Information,2018-06-04T19:10:35Z,Cardelo,"A wonderful app that provides detailed in the moment information about air quality worldwide. Giving insight into local, regional and seasonal conditions of air quality. A valuable app.",,,,en,A valuable app.
3806,463,2638662955,5,Check it everyday.,2018-06-04T03:45:30Z,Lauurina,"Living in China, I find AirVisual is a great tool to gauge the air quality. I use it everyday, especially when I’m considering going for a run or thinking about opening a window.",,,,en,"Living in China, I find AirVisual is a great tool to gauge the air quality."
3807,463,2638662955,5,Check it everyday.,2018-06-04T03:45:30Z,Lauurina,"Living in China, I find AirVisual is a great tool to gauge the air quality. I use it everyday, especially when I’m considering going for a run or thinking about opening a window.",,,,en,"I use it everyday, especially when I’m considering going for a run or thinking about opening a window."
3808,1731,2638608550,5,Look at it often.,2018-06-04T03:28:23Z,Larry Korea,Great to know.,,,,en,Great to know.
3809,2189,2638066134,5,Helpful and easy,2018-06-04T00:16:27Z,ArmyWife15V,Love it!,,,,en,Love it!
3810,2024,2629728558,5,Great,2018-06-02T05:05:10Z,braddiving,We use this app every day in Kona.,,,,en,We use this app every day in Kona.
3811,245,2623701303,5,Great App! Includes pollution and weather forecast,2018-05-31T22:53:33Z,Chabelly2016,"Sad that even need to download this app. However, it is a great app for pollution and weather forecast. You can follow pollution levels all over the world and it will give you the reading according to where you are.",,,,en,Sad that even need to download this app.
3812,245,2623701303,5,Great App! Includes pollution and weather forecast,2018-05-31T22:53:33Z,Chabelly2016,"Sad that even need to download this app. However, it is a great app for pollution and weather forecast. You can follow pollution levels all over the world and it will give you the reading according to where you are.",,,,en,"However, it is a great app for pollution and weather forecast."
3813,245,2623701303,5,Great App! Includes pollution and weather forecast,2018-05-31T22:53:33Z,Chabelly2016,"Sad that even need to download this app. However, it is a great app for pollution and weather forecast. You can follow pollution levels all over the world and it will give you the reading according to where you are.",,,,en,You can follow pollution levels all over the world and it will give you the reading according to where you are.
3814,2524,2623691818,5,Detailedinfo,2018-05-31T22:50:02Z,837485,Great global coverage!,,,,en,Great global coverage!
3815,497,2622819922,5,Great App!,2018-05-31T17:46:27Z,JordanAnger,"It is so easy to use. With the active eruption on the Big Island of Hawaii, it helps us know if we need to close up the house or if it is safe to get fresh air. Helps me keep my family safe! Fantastic!",,,,en,It is so easy to use.
3816,497,2622819922,5,Great App!,2018-05-31T17:46:27Z,JordanAnger,"It is so easy to use. With the active eruption on the Big Island of Hawaii, it helps us know if we need to close up the house or if it is safe to get fresh air. Helps me keep my family safe! Fantastic!",,,,en,"With the active eruption on the Big Island of Hawaii, it helps us know if we need to close up the house or if it is safe to get fresh air."
3817,497,2622819922,5,Great App!,2018-05-31T17:46:27Z,JordanAnger,"It is so easy to use. With the active eruption on the Big Island of Hawaii, it helps us know if we need to close up the house or if it is safe to get fresh air. Helps me keep my family safe! Fantastic!",,,,en,Helps me keep my family safe!
3818,497,2622819922,5,Great App!,2018-05-31T17:46:27Z,JordanAnger,"It is so easy to use. With the active eruption on the Big Island of Hawaii, it helps us know if we need to close up the house or if it is safe to get fresh air. Helps me keep my family safe! Fantastic!",,,,en,Fantastic!
3819,2132,2620778458,5,Awesome,2018-05-31T09:19:43Z,Srkronk,Use every day,,,,en,Use every day
3820,1922,2614203823,5,Nice,2018-05-29T23:08:13Z,Dasy1,I use this app for the pollution forecasts & the badge number.,,,,en,I use this app for the pollution forecasts & the badge number.
3821,1270,2613922753,5,Useful!,2018-05-29T21:15:34Z,Forestfire1012,Very helpful. Especially when I plan my daily outdoor activity.,,,,en,Very helpful.
3822,1270,2613922753,5,Useful!,2018-05-29T21:15:34Z,Forestfire1012,Very helpful. Especially when I plan my daily outdoor activity.,,,,en,Especially when I plan my daily outdoor activity.
3823,2244,2613857819,5,Great app,2018-05-29T20:49:27Z,Kwajfishdom,Great for people who travel allot,,,,en,Great for people who travel allot
3824,1875,2611282449,5,Great app,2018-05-29T07:22:28Z,tim2328654,Helps us when in Hawaii from the vog,,,,en,Helps us when in Hawaii from the vog
3825,590,2607418096,5,Accurate data and a lot of air quality stations,2018-05-28T11:29:41Z,vrybas,Accurate data and a lot of air quality stations,,,,en,Accurate data and a lot of air quality stations
3826,1529,2606759819,5,JS,2018-05-28T08:29:12Z,JlynnJJJ,Relevant and informative. I check this app several times a day.,,,,en,Relevant and informative.
3827,1529,2606759819,5,JS,2018-05-28T08:29:12Z,JlynnJJJ,Relevant and informative. I check this app several times a day.,,,,en,I check this app several times a day.
3828,794,2604983569,5,I can breathe,2018-05-27T23:02:17Z,Socialisto Fantastico,This app helps me on whether or not I should keep my window open for fresh air or go out trail running or walking by the river or in a park.,,,,en,This app helps me on whether or not I should keep my window open for fresh air or go out trail running or walking by the river or in a park.
3829,517,2603563207,5,Great Tool for Checking air quality all over most countries,2018-05-27T14:43:13Z,nicknamejws1980,I use thus every day to see of I should wear a mask while commuting or exercising outdoors. Easy to use and updates regularly.,,,,en,I use thus every day to see of I should wear a mask while commuting or exercising outdoors.
3830,517,2603563207,5,Great Tool for Checking air quality all over most countries,2018-05-27T14:43:13Z,nicknamejws1980,I use thus every day to see of I should wear a mask while commuting or exercising outdoors. Easy to use and updates regularly.,,,,en,Easy to use and updates regularly.
3831,919,2597183931,5,Never down,2018-05-26T05:03:49Z,Ashley 12 %#^*,The app always works. I check it every morning. It’s a must when you live in South Korea.,,,,en,The app always works.
3832,919,2597183931,5,Never down,2018-05-26T05:03:49Z,Ashley 12 %#^*,The app always works. I check it every morning. It’s a must when you live in South Korea.,,,,en,I check it every morning.
3833,919,2597183931,5,Never down,2018-05-26T05:03:49Z,Ashley 12 %#^*,The app always works. I check it every morning. It’s a must when you live in South Korea.,,,,en,It’s a must when you live in South Korea.
3834,2459,2595197905,5,good,2018-05-25T17:28:19Z,Dreamer Joseph H,Thank,,,,en,Thank
3835,591,2593919904,5,A must for New Delhi,2018-05-25T11:39:16Z,NewDelhiExpat,"This app really helps me manage my life in New Delhi, and has opened my eyes to the world-wide problem of air pollution. I hope humankind takes steps to ensure this is as bad as it ever gets.",,,,en,"This app really helps me manage my life in New Delhi, and has opened my eyes to the world-wide problem of air pollution."
3836,591,2593919904,5,A must for New Delhi,2018-05-25T11:39:16Z,NewDelhiExpat,"This app really helps me manage my life in New Delhi, and has opened my eyes to the world-wide problem of air pollution. I hope humankind takes steps to ensure this is as bad as it ever gets.",,,,en,I hope humankind takes steps to ensure this is as bad as it ever gets.
3837,1790,2593883962,5,Love it,2018-05-25T11:29:44Z,Yesica1979,Love this app we are living in South Korea and this app help my family and me a lot!!!!,,,,en,Love this app we are living in South Korea and this app help my family and me a lot!!!!
3838,1856,2591655252,5,Just the facts!,2018-05-25T00:10:53Z,Eric FW,Very helpful.  I use it every day.,,,,en,Very helpful.  
3839,1856,2591655252,5,Just the facts!,2018-05-25T00:10:53Z,Eric FW,Very helpful.  I use it every day.,,,,en,I use it every day.
3840,1141,2582388974,5,Excellent,2018-05-22T19:53:55Z,MANCUSOK,IQ AIR makes great products the AirVisual device and app do everything they advertise. Everyone should own one.,,,,en,IQ AIR makes great products the AirVisual device and app do everything they advertise.
3841,1141,2582388974,5,Excellent,2018-05-22T19:53:55Z,MANCUSOK,IQ AIR makes great products the AirVisual device and app do everything they advertise. Everyone should own one.,,,,en,Everyone should own one.
3842,2461,2580292615,5,Great,2018-05-22T08:24:30Z,Seguea,Absolutely great,,,,en,Absolutely great
3843,1530,2574116017,5,Good software,2018-05-20T19:53:26Z,Hi Ann,Very useful. Like the map function,,,,en,Very useful.
3844,1530,2574116017,5,Good software,2018-05-20T19:53:26Z,Hi Ann,Very useful. Like the map function,,,,en,Like the map function
3845,1732,2554285661,5,Air visual,2018-05-16T09:39:44Z,Spepe1212,"Great app with very good information, helps in planning outdoor activities.",,,,en,"Great app with very good information, helps in planning outdoor activities."
3846,795,2548918728,5,LzenaB,2018-05-15T05:32:26Z,LzenaB,"Being on big island and with Kilauea erupting, this app lets me know how bad the air quality is where I live and when we travel around the island",,,,en,"Being on big island and with Kilauea erupting, this app lets me know how bad the air quality is where I live and when we travel around the island"
3847,630,2548882983,5,Amazing app!,2018-05-15T05:20:11Z,pdizzle04,"I think it is so cool how people actually care about pollution and created an app to monitor it. Works great, very clean layout, and 5/5 stars all around!

- My One Suggestion: Please add state lines in AirVisual Earth mode.",,,,en,I think it is so cool how people actually care about pollution and created an app to monitor it.
3848,630,2548882983,5,Amazing app!,2018-05-15T05:20:11Z,pdizzle04,"I think it is so cool how people actually care about pollution and created an app to monitor it. Works great, very clean layout, and 5/5 stars all around!

- My One Suggestion: Please add state lines in AirVisual Earth mode.",,,,en,"Works great, very clean layout, and 5/5 stars all around!"
3849,630,2548882983,5,Amazing app!,2018-05-15T05:20:11Z,pdizzle04,"I think it is so cool how people actually care about pollution and created an app to monitor it. Works great, very clean layout, and 5/5 stars all around!

- My One Suggestion: Please add state lines in AirVisual Earth mode.",,,,en,- My One Suggestion: Please add state lines in AirVisual Earth mode.
3850,958,2541404265,5,Great wit’s potential for more,2018-05-13T12:27:09Z,MCheiron,"The app is already a great start but I would love to have a better graphical prediction for a day and week, e.g. graph of hourly prediction for the day/week.",,,,en,The app is already a great start
3851,958,2541404265,5,Great wit’s potential for more,2018-05-13T12:27:09Z,MCheiron,"The app is already a great start but I would love to have a better graphical prediction for a day and week, e.g. graph of hourly prediction for the day/week.",,,,en,"but I would love to have a better graphical prediction for a day and week, e.g. graph of hourly prediction for the day/week."
3852,31,2530117110,5,Saved my lungs in China!,2018-05-11T00:07:41Z,77Picklehead,This app is a godsend. It works fine behind the Great Firewall too. If my VSP is off I still know. Also when you see the app icon it lists the air quality value in red so you don’t have to open it. I’m asthmatic visiting Beijing. With the app and my n-99 mask I’m doing well! Thank you for this magnificent app!,,,,en,This app is a godsend.
3853,31,2530117110,5,Saved my lungs in China!,2018-05-11T00:07:41Z,77Picklehead,This app is a godsend. It works fine behind the Great Firewall too. If my VSP is off I still know. Also when you see the app icon it lists the air quality value in red so you don’t have to open it. I’m asthmatic visiting Beijing. With the app and my n-99 mask I’m doing well! Thank you for this magnificent app!,,,,en,It works fine behind the Great Firewall too.
3854,31,2530117110,5,Saved my lungs in China!,2018-05-11T00:07:41Z,77Picklehead,This app is a godsend. It works fine behind the Great Firewall too. If my VSP is off I still know. Also when you see the app icon it lists the air quality value in red so you don’t have to open it. I’m asthmatic visiting Beijing. With the app and my n-99 mask I’m doing well! Thank you for this magnificent app!,,,,en,If my VSP is off I still know.
3855,31,2530117110,5,Saved my lungs in China!,2018-05-11T00:07:41Z,77Picklehead,This app is a godsend. It works fine behind the Great Firewall too. If my VSP is off I still know. Also when you see the app icon it lists the air quality value in red so you don’t have to open it. I’m asthmatic visiting Beijing. With the app and my n-99 mask I’m doing well! Thank you for this magnificent app!,,,,en,Also when you see the app icon it lists the air quality value in red so you don’t have to open it.
